,1271,564,521,507,579,465,455,453,452,455,451,452,453,452,454,452,453,452,455,452,453,456,453,452,456,453,454,452,454,452,453,453,453,450,451,451,452,453,453,456,453,451,451,451,451,451,452,450,452,453,452,452,452,451,451,452,454,450,451,450,450,451,452,450,452,450,452,451,451,451,451,450,451,452,450,449,450,472,450,450,451,450,450,451,449,451,451,451,451,450,451,451,450,451,451,449,452,450,451,455,451,449,450,449,449,450,451,450,450,451,450,450,450,451,451,451,449,450,449,450,450,450,450,451,450,451,452,450,450,452,453,451,451,450,451,451,449,451,458,451,451,450,452,451,450,451,451,449,450,449,449,451,451,450,451,451,449,451,450,449,450,451,450,451,451,452,451,451,451,451,451,450,450,449,450,452,451,452,452,451,451,451,451,450,450,451,451,453,451,451,453,450,450,451,449,449,449,453,450,450,450,449,449,451,448,449,449,450,448,449,448,449,449,453,449,449,448,454,448,454,449,448,449,448,449,450,449,449,452,449,450,450,449,450,451,450,452,449,452,449,451,452,449,452,449,449,449,450,449,450,451,449,452,450,451,452,450,449,450,449,449,451,451,450,450,451,449,452,450,450,453,452,451,451,451,449,448,452,451,450,450,451,450,450,450,452,451,450,450,450,451,452,452,450,451,450,451,452,452,450,451,449,449,450,452,451,451,452,449,450,452,450,450,450,451,450,452,451,450,450,450,452,450,451,452,452,455,451,452,452,450,451,452,449,449,449,454,450,451,452,452,451,449,452,451,458,450,451,451,451,451,451,450,452,453,452,450,450,449,452,450,452,451,451,449,450,450,449,451,450,451,452,453,453,451,450,450,450,450,449,451,451,451,457,451,451,449,450,450,448,449,449,452,450,450,449,451,450,451,451,450,455,450,450,451,450,450,450,451,452,450,449,450,449,448,451,450,451,448,448,449,457,450,451,449,450,451,452,450,449,449,449,449,452,451,450,451,451,448,449,450,448,451,451,448,451,448,448,448,450,451,450,448,449,454,453,451,449,449,451,451,450,450,451,449,448,450,449,449,453,450,449,451,451,449,450,450,451,452,451,449,451,451,450,451,449,450,451,452,450,451,448,448,450,449,451,452,450,451,451,450,450,452,451,451,449,449,448,449,451,448,450,448,449,450,448,448,452,450,450,449,449,449,449,450,449,450,450,451,452,448,449,450,448,450,453,451,451,452,450,448,450,448,449,448,448,449,451,450,451,451,450,451,449,451,449,449,451,452,450,448,449,450,449,451,453,451,450,451,448,448,449,450,451,449,450,450,450,451,450,450,449,449,448,448,449,449,449,452,450,451,451,451,449,450,451,450,450,449,451,448,450,449,448,450,450,454,451,451,450,451,451,452,451,449,449,452,450,451,449,449,449,451,449,449,450,450,452,451,451,451,451,452,450,449,448,448,451,449,451,450,449,450,448,449,449,450,449,451,452,450,450,451,450,451,450,450,452,451,449,450,450,451,450,451,449,449,453,449,450,452,451,450,451,450,451,452,450,449,453,449,451,451,451,448,451,452,450,451,451,451,451,451,449,452,450,449,450,451,451,452,451,452,449,450,449,450,451,452,451,450,449,451,455,449,452,451,452,450,451,451,453,450,450,451,449,449,451,450,449,449,449,452,452,452,449,451,450,450,451,450,452,452,449,453,449,449,450,450,450,451,452,451,453,451,449,452,451,451,450,450,450,451,453,449,452,450,451,451,453,450,450,452,449,452,452,452,451,451,449,450,453,450,450,450,451,450,451,451,451,453,449,450,451,449,450,451,448,450,450,449,452,450,452,449,449,450,452,451,450,450,450,452,451,453,450,451,452,450,451,451,449,450,451,448,450,452,452,453,451,449,449,452,453,452,451,452,451,451,451,451,451,451,451,451,451,450,450,450,455,450,452,449,451,451,449,453,451,452,452,449,451,450,451,449,450,449,450,450,451,451,450,451,450,451,449,451,452,450,452,450,450,450,452,453,450,451,450,451,452,451,452,452,449,449,449,452,451,451,452,450,449,449,452,450,451,449,449,450,450,452,451,450,451,451,451,451,450,451,450,450,452,452,452,451,452,450,452,450,449,453,452,449,452,450,450,452,451,452,451,451,452,452,452,451,451,450,450,453,451,450,451,449,450,452,449,449,452,452,450,450,450,452,471,452,451,449,451,453,452,452,448,449,451,449,450,453,450,451,450,451,452,450,451,450,453,451,452,449,449,450,450,451,449,450,449,451,450,453,452,452,451,450,450,449,450,452,452,451,452,449,453,450,449,450,452,452,451,450,450,451,450,449,450,451,454,449,449,451,453,449,451,452,449,450,452,451,449,451,452,449,453,452,451,450,450,450,450,453,449,450,449,451,449,449,451,450,450,452,452,452,449,450,451,452,451,451,452,453,452,450,452,451,452,451,452,450,450,450,449,452,452,452,453,450,451,449,452,451,450,449,450,450,450,450,450,449,449,450,452,450,450,452,452,452,449,450,452,452,451,451,453,451,452,450,450,450,452,449,449,450,450,477,451,449,451,450,450,452,451,450,452,450,451,451,451,452,452,451,450,451,450,451,451,451,450,451,452,451,450,451,451,449,451,450,450,453,448,450,449,448,450,451,449,455,452,452,452,451,451,451,452,451,449,449,451,452,451,451,450,451,451,451,451,449,451,449,450,451,449,454,449,449,449,450,448,450,453,452,451,452,450,450,451,451,452,449,449,451,451,452,452,451,451,452,450,451,449,452,451,451,450,452,453,449,451,449,450,452,450,452,453,451,452,451,455,449,449,450,448,451,452,451,450,453,450,451,450,450,452,451,454,450,453,452,451,451,451,451,449,451,450,453,451,449,450,450,450,450,452,451,450,450,451,450,452,449,450,451,451,452,450,449,450,451,450,448,451,452,449,451,454,450,451,450,452,452,450,449,451,452,452,452,452,449,449,451,450,452,452,452,451,452,449,449,450,450,450,452,450,449,451,450,452,452,452,452,452,450,449,450,450,451,450,450,451,452,452,450,453,456,449,451,452,451,452,452,450,451,454,452,451,450,451,449,451,451,450,451,450,450,450,451,452,451,451,449,452,451,452,452,450,452,450,452,449,449,452,453,449,452,453,451,452,451,450,452,450,452,450,452,450,449,450,451,452,450,450,451,452,449,451,452,449,450,451,450,452,450,449,450,450,450,451,450,449,452,451,449,450,450,449,452,449,450,451,452,451,449,450,451,453,451,449,450,449,451,451,452,452,450,449,451,451,452,449,451,450,452,452,453,452,452,452,451,450,451,453,452,451,451,450,450,449,449,449,450,452,452,453,450,452,451,450,450,452,449,451,449,449,449,450,450,451,450,451,452,451,453,449,450,449,450,451,452,452,450,451,450,451
Average run time: 451 for 1500 testruns. 
